,ids,kw
0,422001,"['原理', '简介', '两门课', '学习', '相关性', '矩阵', '分析', '成分', '知识', '详解', '线性', 'PCA', '代数']"
1,422002,"['view', 'PID', '比较复杂', 'v3', '命名', '代码', 'linux', '分配', '内核', '描述符', 'struct', '管理', 'kernel', 'cpp', '空间', '本文']"
2,422003,"['sbin', 'bootloader', 'scales', 'scale', 'sc', 'sayhello', '下载', 'usb', 'saxexception', 'scuhank', 'scala', '设备', '枚举', 'sch', 'scaledtransformation']"
3,422004,"['欧式', '之马氏', '假设', '等于', '协方差', '点为', '维度', '矩阵', '度量', '两个', '距离']"
4,422005,"['sbin', 'bootloader', '读取', 'scale', 'sc', 'sayhello', '加速', 'savedinstancestate', '过程', 'saxexception', 'sax', 'scala', 'save', 'sch', 'scaledtransformation']"
5,422006,"['概要', '流程', '导读', '运行机制', 'OpenStack', 'Neutron', '精力', '解析', '设备', 'linux', '网络', '期间', 'bridge', '组件', '安装', 'openvswitch', '研究', '投在', '开学']"
6,422007,"['简介', '关系', '泄漏', '从属关系', '删除', '元素', '层次结构', '内存', 'Qt', '配对', 'delete', 'dele', '管理机制', '浅谈']"
7,422008,"['ta', 'target', '工具', 'table', '用法', 'all', 'hbase', '数据', '迁移', 'that', 'same', 'is']"
8,422009,"['原理', '读者', '工具', 'ftrace', '性能', 'linux', '介绍', '内核', '一种', '分析', '至关重要', '希望', 'systemtap', 'lttng']"
9,422010,"['文件', '工程', '头文件', '烦人', '即可', 'qt', '点击', '消失', '打开', '配置', 'Qt', '路径', '随之', '右键', 'VS', 'xxx', '安装']"
10,422011,"['生命', 'static', 'C++', '作用域', 'gt', '理解', '去除', '标准', 'lt', '引用', 'amp', '变量', 'type', 'const', 'cast', '转换', '运算符', '限定', 'expression']"
11,422012,"['add', '放到', 'get', 'Unknown', 'dfs', '数据表', '文章', 'rb', 'table', 'hbase', '数据', 'ERROR', '拷出', '迁移', '错误', '发生', '解决方案', 'hadoop', '网上']"
12,422013,"['管理', '简单', '图解', 'mmu', 'Linux', 'cpu', '反编译', '地址', '编译', 'mov', '物理地址', '0x8049', '逻辑', '线性', 'world']"
13,422014,"['框架', '用到', '标准', 'Qt', 'char', 'QString', '封装', '转换', '提供', '不可避免', 'qstring', '想到', '毫无疑问']"
14,422015,"['原理', '判别', '测试', '接触', '天嵌', '不说', '错误', 'Linux', '装个', '补丁', '几天', '内核', 'arm', '打补丁', '谈谈', '自带', '光盘', '至少', 'kernel', '长期']"
15,422016,"['作用', '查资料', '导读', '包括', '互联', '版本', '相互', '数据', 'hbase', 'Hbase', '方法', '迁移', '命令', '通信', '时间', '方案', '集群', 'distcp']"
16,422017,"['拥有', '给出', '分辨', '两种', 'qt', '显式', '编译器', '匹配', '定义', '函数', 'moc', '重载', '信号', 'qt4', '两个']"
17,422018,"['MFC', 'api', 'gui', '理解', '程序设计', '人员', '应用程序', '概念', 'CObject', '操作', '函数', '程序员', '参数', 'cwnd', '精通']"
18,422019,"['导读', '挣扎', '调试', 'DRx', '那颗', '发信人', '就象', '理论', '烈火', '牢骚', 'registers', '实践', '生活', '时时', 'debug', '寄存器', '飘心', '苦痛']"
