,ids,kw
0,658001,"['Hive', '笔记', '学习', 'viz', '文本', 'visualization', '导出', 'vim', 'visual', 'view', '数据', 'hive', 'vision', 'visualstudio', 'vlc', 'virtual']"
1,658002,"['net', '博主', '学习', '细化', '神经网络', 'http', '思路', 'learning', 'deep', '做下', '系统', '思想', '深度', '删减', '关系']"
2,658003,"['SVM', '写得', '学习', 'support', '不错', '精力', '困难', '花费', '网上', '简单', '算法', 'vector', 'svm', '前言']"
3,658004,"['viz', 'null', 'visualization', 'visible', 'visual', '存储', '数据', 'vision', 'virtualenvwrapper', 'visualstudio', '齐次', 'visio', 'virtualenv', 'vm', 'virtual', 'nullgresql']"
4,658005,"['梯度', '笔记', '学习', 'euqations', 'the', 'CS229', '迭代', '一种', 'normal', '计算', '批量']"
5,658006,"['基础', '开发', '阅读', 'bearychat', 'BearyChat', '简说', '蒲婧', '说起', '俱乐部', '沟通', '技术', '创业', '选型', '来源', '管理', '公司']"
6,658007,"['笔记', 'vsftpd', '学习', 'Airflow', 'vs2017', 'viz', 'vstack', 'visualization', 'Python', 'visual', 'task', 'airflow', 'vision', 'visualstudio', 'visio', 'Task', 'python', '运行']"
7,658008,"['net', '人工神经网络', '学习', '基础', 'details', 'article', '放在', '机器', '神经网络', '本文', 'http', '系统', '保存', '这篇', '本来', '深度', 'blog', '十二']"
8,658009,"['multiarray', 'sudo', 'py2', 'whl', '安装', 'numpy', 'failed', 'storage', 'any', 'https', 'none', 'pip', '完后', 'import', 'tensorflow', 'mac', 'install', 'to', 'core', 'googleapis', 'upgrade', 'tensoflow']"
9,658010,"['viz', 'null', 'visualization', 'visible', 'visual', '存储', '数据', 'vision', 'virtualenvwrapper', 'visualstudio', '齐次', 'visio', 'virtualenv', 'vm', 'virtual', 'nullgresql']"
10,658011,"['笔记', '学习', 'algorithm', 'lms', '最佳', 'CS229', '当其值', '小节', '算法', '找寻到', '搜索算法', '其先', '定义', '拟合']"
11,658012,"['vc', '错误', '解决', 'to', 'version', 'spec', 'env', 'py', 'plat', 'bat', 'lib', '安装', 'find', 'msvc9compiler', 'vcvarsall', 'python', 'distutils', '目录', 'Unable', '修改']"
12,658013,"['负责', '张雨石', 'convne', 'cnn', '一文', '读懂', '神经网络', '数据', 'theano', '配置', 'network', '网络', '卷积', '技术', 'cuda', 'convolutional']"
13,658014,"['笔记', '学习', 'viz', 'Sensor', 'visualization', 'Python', 'visual', 'visible', '监控', 'virtualenvwrapper', 'vision', '目录', 'visualstudio', 'visio', 'python', 'vm', 'sensor']"
14,658015,"['viz', 'null', 'visualization', 'visible', 'visual', '存储', '数据', 'vision', 'virtualenvwrapper', 'visualstudio', '齐次', 'visio', 'virtualenv', 'vm', 'virtual', 'nullgresql']"
15,658016,"['笔记', '变为', '学习', '房屋', '基础', 'CS229', 'role', 'position', '数据', '回归', '一节', '所示', '房间', '维度', '线性', 'style']"
16,658017,"['举报', '学习', '阅读', 'learning', 'face', '目录', '强大', '论文', '人脸', '分类', '算法', 'deep', '验证', 'DeepID2', '评论']"
17,658018,"['Hive', '笔记', '学习', 'viz', 'orcfile', 'visualization', 'visible', 'visual', 'virtualenvwrapper', '介绍', 'hive', 'visualstudio', '齐次', 'visio', 'vision', 'vm', 'ORCFile']"
18,658019,"['重点', 'pyspark', 'sparkconf', 'numpy', '模型', 'spark', 'sparkc', 'array', '读取', 'sys', '比较简单', '贝叶斯', '数据格式', 'os']"
