,ids,kw
0,480001,"['成功', '文本文件', '方式', '编程', '接收数据', '刚学', '抽空', '上传', '网络', '参考', '要用', '程序', 'java', 'TCP']"
1,480002,"['xargs', '文件', '查找', 'linux', '时间', '顺序', '检测', '排序', 'find', '近到', '查找文件', '目标']"
2,480003,"['1000ms', '齐穆', 'limit', 'Common', 'spring3', 'springframework', 'subsequence', 'Subsequence', 'total', 'poj', 'memory', 'accepted', 'common', 'springf', 'description', 'submissions', 'time', '10000k']"
3,480004,"['nginx', '详解', '配置文件', '进程', '数目', '工作', '等于', 'user', '指定', 'Nginx', '硬件', '配置', '数量', 'error', '及组', 'conf']"
4,480005,"['python', 'windows', '勾选', '成功', 'cmd', 'baidu', 'article', '下载', '测试', 'jingyan', '地址', '安装', '自动', '配置', '窗口', '输入', '3ea51489bebde652e61bbad3']"
5,480006,"['函数', 'spreed', 'pbymw8iwm', '创建', 'blog', 'details', 'csdn', '节点', 'XML', 'xml', 'xmlnewnode', '常见', 'xmldocsetrootelement', '文档', '指针', 'node', '非常简单', 'root', 'xmlnewdoc', '操作', 'article', 'http', 'doc', '流程', 'net']"
6,480007,"['终点', '条边', 'python', '两条', '关系', '两个', '一条', '始点', '图中', '术语', '小白学', '基本概念', '弧头', '无向', '中弧', '数据结构', '弧尾']"
7,480008,"['Part', 'ES', 'Tutorial', 'III', 'OpenGL', 'Transformations', 'by', 'was', 'for', '1st', 'opengl', 'bergman', 'per', 'embedded', 'Android', 'erik', 'iii', 'part']"
8,480009,"['nginx', 'usr', 'run', '重启', 'local', '错误', 'invalid', '时报', '安装', '上用', 'error', 'var', 'mac', 'in', 'pid', 'number', 'PID', '修改']"
9,480010,"['动态', '方法', '计算', '最长', '编程', '发现', 'longest', 'common', '一种', 'LCS']"
10,480011,"['ibm', 'with', 'run', 'import', 'cogsam83', 'c8', 'samples', 'db2', 'db2move', 'program', 'DB2', 'Cognos', 'sample', 'DB', 'cogsam83admin', 'cognos', 'gs', 'admin1234', 'db']"
11,480012,"['肯定', '线性', '敲门砖', '基础', '结构', '教材', '概念', '以此', '编程语言', '小白学', '链表', '单独', '数据结构', '数组', '一段']"
12,480013,"['amp', 'pom', 'springmvc', 'spring3', '文件', 'springframework', 'spark', 'spss', 'sprintf', '批量', 'gt', 'sql', 'springer', 'spt', 'lt', 'springf', '读取', 'hbase', 'dependen', '多线程']"
