,ids,kw
0,772001,"['石头', '解释', '岛屿', '通俗易懂', '链是', '生活', '回答', '区块', '田园', '费币', '原因', '一种', '英寸', '货币', '关系']"
1,772002,"['定义', '一日', '投递', '编码', '映射', '按键', 'TranslateMessage', '采用', '函数', '线程', 'windows', 'translatemessage', '键盘', 'Windows', 'API']"
2,772003,"['net', 'http', 'blog', '__', '参考', '代码生成', 'arm', '指令', '编译器', '篇文章', '自制', '设计', 'wong']"
3,772004,"['环境', '开发', 'oj2', 'location', '文件', '路径', '设置', 'site', '背景', '自带', 'media', '静态', 'nginx']"
4,772005,"['char', 'gen', 'LCC', 'drh', '49z', '分析', '代码生成', 'rcsid', 'id', '希望', '编译器', '源程序', 'static', '理解', 'include', '注释', '详细']"
5,772006,"['一家', 'gesturedetector', '实例', 'GestureDetector', '一探', '一排', '一套', '一把', '一如既往', 'context', 'ongesturelistener', '创建', 'listener', '声明']"
6,772007,"['一家', '一把', '无知', 'junior', 'cssci', '一整套', '论文', '发表', '到达', '一探', '一排', '经验谈', '询问', '博士', 'ssci', '一文', '一套', '一如既往', '一张', '一批']"
7,772008,"['Law', 'and', 'computing', 'with', 'institute', 'robust', 'sciences', 'Weber', 'yet', 'academy', 'in', 'Descriptor', 'proposed']"
8,772009,"['情况', '审视', '提供', '修改', '词法', '笼统', '没法', '检查', '词素', '编译器', '自制', '静态']"
9,772010,"['框架', 'apache', '直译', '算法', 'mahout', '实际上', '背景', '开源', '工作', '从零开始', 'spark', '吸引', 'hadoop', 'storm', '数据']"
10,772011,"['DT', '时代', '一探', '落地', '金融', '一把', '换种', '龙讯', 'tap4fun', '传统', '一批', '行业', '政务', '一整套', '一张', '一排', '游戏', '姿势', '旅游', '医疗', '数据']"
11,772012,"['前端', '博客', '打算', '编写', '玩意儿', '第一篇', '语法分析', '编译器', '思想', '感觉', '自制', '词法']"
12,772013,"['变体', 'have', 'of', 'phase', 'binary', 'lbp', 'we', 'new', 'texture', 'LBP', 'lpq', 'by', 'huge', 'inspired', 'LPQ']"
13,772014,"['trafficstats', '网络', '流量', '监控', 'Android', 'getmobile', '验证', '网上', '自测', '打开', '实测', 'wifi', '结论']"
14,772015,"['typedef', 'unsigned', '节点', 'LCC', '蔡军生', '分析', '注释', '代码生成', 'lis', 'struct', '编译器', '扩展', '源程序', '代码', '结构', '属性', '标识', 'lcc']"
15,772016,"['指针', '一度', 'null', 'C++', '判断', '一探', '一整套', '一排', '一把', '编程', '一张', '一年', '龙讯', 'bian', '一批', '一时之间', '注意事项', '一年一度']"
16,772017,"['jvm', '制作', '详见', '系列', 'Runtime', '去掉', '简单', '过程', '记录', '执行', '虚拟', '自制', '设计', '环境']"
17,772018,"['字数', 'android', 'http', 'activity', 'relativelayout', 'res', '输入', '一排', 'main', 'apk', 'EditText', 'com', 'schemas', 'xml', 'tools', 'xmlns']"
18,772019,"['定义', '一日', '按下', 'translateaccelerator', '按键', '程序运行', '消息', 'TranslateAccelerator', '响应', '转化', '函数', '发现', '快捷键', 'windows', '作用', '用户', 'Windows', '表里', 'API']"
19,772020,"['一度', '科学', '近期', '时代', '发布', 'kdnuggets', '一探', 'Python', '一排', '一把', '一张', '网站', '风口', '学习', '机器', '一年一度', '数据', '一批']"
20,772021,"['一度', 'google', 'proto', 'mark', '一封信', '一探', '一整套', '一排', '一把', '一张', '一年', '一层', '龙讯', '一小', 'buffer', '一时之间', '一年一度', '一批']"
21,772022,"['一探', '经典', '文本', '一把', '一年', '研习', '一批', '作者', '一度', '嵌入', '最新进展', '一排', '一张', 'wblue', 'PDF', 'ai', '下载', '句子', '一文', '一年一度', '模型']"
22,772023,"['接上', 'while', '终结', '输入', 'else', '资源', '语法分析', '编译器', '已上', '传到', '符号', '自制', '词法', '分析器', '解析']"
23,772024,"['to', 'android', 'http', 'res', '省市', 'activity', 'linearlayout', '显示', 'Spinner', 'main', 'apk', 'com', '全国', '代码', 'schemas', 'xml', 'xmlns', 'mainactivity']"
24,772025,"['提供', '修改', 'LCC', '生成', '目标', '端的', '分析', '蔡军生', '一头雾水', '代码生成', 'qq', '接口', '编译器', '一对', '源程序', '代码', '结构', '机器', 'ty', 'lcc']"
25,772026,"['import', '__', '路径', '描述', '脚本', 'main', '手册', 'python', '包含', '引用', '只能', '执行', '原因', '相对路径', 'name']"
26,772027,"['app', 'datepickerdialog', 'package', 'android', 'locale', 'util', 'import', 'con', 'calendar', 'dialog', 'java', 'forrest', 'DatePickerDialog', 'forassist']"
27,772028,"['语言', '语法', '念头', '打算', '课余时间', '之外', 'java', '编译器', '雷同', '编译', '未免', '自制', '文章', '手上']"
28,772029,"['一度', '导言', '结构化', 'CCAI2018', '一探', '一整套', '方向', '文本', '一排', '一把', '一张', '一种', '数据挖掘', '交叉', '现实', '动态变化', '大规模', '数据', '一批']"
29,772030,"['一日', '获取', '队列', 'API', 'lpmsg', '输入', 'winuserapiboolwinapigetmessagea', 'getmessage', '调用函数', '函数', '发送给', 'lpm', 'Windows', 'out', 'GetMessage', '声明']"
30,772031,"['一度', 'C++', '映射', '哈希', '一探', 'unordered', '一排', '一年', '一把', '一张', '一层', '一文', '看做', 'map', '一年一度', '一批']"
31,772032,"['HttpUtil', 'package', 'iterator', 'util', 'import', 'ioexception', 'list', '一排', 'java', '一星半点', 'utils', 'cartoon', 'forrest', 'io', 'arraylist']"
32,772033,"['一日', '提高', '好用', '开发人员', '效率', '函数', '快捷键', '感觉', 'LoadAccelerators', '键盘', '微软', 'Windows', '这方面', '用户', 'API', '键来']"
33,772034,"['stu', 'book', '条件', '等于号', '一套', '连接', '等值', '一层', '数据库', 'sql', '交叉', '一把', '数据', '分为']"
34,772035,"['推荐', '上手', '文末', '苦短', 'Python', '一把', 'python', '适合', '一批', '一度', '前景', '人生', '项目', '一张', '新人', '福利', '温馨', '一头雾水', '几个', '一层', '我用', '提示']"
35,772036,"['初识', '偏向', '数字', 'term', '频率', 'idf', 'inverse', '次数', '同一个', 'frequency', '一份', '词频', 'tf', 'NLP', '给定', '基本概念']"
36,772037,"['浮点数', 'typedef', '寄存器', '整数', 'LCC', '定义', '保存', 'number', '分析', '分配', 'struct', '编译器', '属性', '源程序', 'set', '结构', '临时', '详细']"
37,772038,"['http', '出品', '强化', '一把', '整理', '深度', '一批', '之心', '一度', '视频', '主页', '一排', '一张', 'amp', 'PDF', '下载', '资料', '课程', 'PPT', '学习', '机器']"
38,772039,"['内容', 'android', '无需', 'OAT', '文件', 'ART', 'elf', '加载', '编译', '介绍', '私有', '运行', '而来', '解析', '改变']"
39,772040,"['柯林', 'linux', '环境', '语言', '布莱恩', '数据处理', '现有', '自于', '操作', 'awk', '编程', '取决于', '正则表达式', '文本处理', '详解']"
40,772041,"['int', 'formatargs', '字符串', 'android', 'lang', 'res', 'sd', '资源', 'java', '图片', '卡中', '代码', 'xliff', 'resources', 'content']"
41,772042,"['定义', '一日', 'WindowProc', '操作系统', '发过来', '发送', '调用', '系统', '显示', 'windowproc', '消息', '函数', '回调', 'windows', '接收', '源源不断', 'Windows', 'DefWindowProc', 'API']"
42,772043,"['void', 'mnt', 'int', '空间', '文件', 'blocksize', 'getblocksize', 'sd', '剩余', 'statfs', 'sdcard', '大小', 'new', '文件夹', 'getdirectorysize']"
43,772044,"['linux', '终端', '传输', '等待', '关掉', '长时间', '太长', 'ssh', '时间', 'telent', '完毕', '服务器', 'screen', '断开连接']"
44,772045,"['起始', '结尾', '文件', '控制', '线上', 'zekun', '自动', '服务器', '同步', 'by', 'on', '密钥', 'rsync', 'inotify']"
45,772046,"['LCC', '生成', '构造', 'rc', '分析', '最终', '语句', '合适', 'ntest1', '上次', 'mov', '编译器', '源程序', '代码', '介绍', '选择', '过程', 'stmt']"
46,772047,"['linux', 'make', 'http', 'sudo', 'zxf', 'www', 'install', 'curl', 'lua', '学习', 'test', '安装', '文档']"
47,772048,"['管道', 'linux', '选取', '单位', 'html', 'sed', '新增', 'cnblogs', '删除', '命令', 'dong008259', '替换', '用法', 'archive', '数据']"
48,772049,"['内容', 'Flow', '团队', '正确', '优秀', '模型', '很多年', '切换', '最佳', '几点', '远程', '包含', '合并', '实践', 'Git', 'github', '文章']"
49,772050,"['Java', '没什么', 'client', '两种', '获取', '连接', 'java', '代码', 'transportclient', 'elasticsearch', '第一种', '创建', '方式']"
50,772051,"['科学', '公共', '举办', '大会', '公管', '清华大学', '成立', '学院', '联盟', '助力', '研究院', '国家', '治理', '数据']"
51,772052,"['对象', '终止', '容器', 'api', '出发', '时间', '接口', 'servletcontextlistener', 'servletcontextevent', 'ServletContextListener', '事件', '监听', 'servletcontext', '启动', 'servlet', '生命周期']"
52,772053,"['样本分布', '聚类', '算法', '入门', '刻画', '不规则', '性质', 'dbscan', '只能', '学习', '机器', '参数', '形状']"
53,772054,"['语言', '高深', '阅读', '工作', '计算机', '编程', '分类', '动手做', '计算机科学', '举报', '评论', '本质']"
54,772055,"['包括', '提供', '输入', 'java', '来源', '涉及', '代码', '流向', '输出', '领域', '操作']"
55,772056,"['优势', '提供', '通知', '保护', '变量', '多线程', '时序', '条件', '解决问题', 'Linux', '访问', '一种', '同步', '机制']"
56,772057,"['麻烦', '互联网', '麦克风', '学习', '专线', '维护', '场景', 'all', '搭建', '科技', '小鱼儿', '创新', '服务器', '实践', '解决方案', '颠覆', '研究']"
57,772058,"['前段时间', '收藏', '状态', '有限', '希望', '状态机', '思想', '工作', '举报', '数组', '直说', '评论', '静态', '不错']"
58,772059,"['挑战', '并发', '阿里', '借助', '场景', '级别', '科技', '实践', '方式', '击破', '研究']"
59,772060,"['世界', '概述', '带入', '语法', '三篇', '编码', 'Protocol', '入门', 'google', 'protocol', '一步', '指南', 'Google', 'Encoding', 'buffers', '一年', '一批', '文章', 'Buffers']"
60,772061,"['读写', '独占', 'shared', '枷锁', '状态', 'Linux', '约定', '线程', '一种', '同步', '共享', '阻塞', '模式', 'exclusive', '机制']"
61,772062,"['特征', '视频', '算法', '入门', '学习', '分析', '课程', '相关', '语音', '诊断', '数据挖掘', '十大', '选择', '机器', '视觉', '战略', '生物']"
62,772063,"['模板', 'linux', '开发', '化来', '利用', 'sig', '实例', 'C++', '返回值', 'boost2013', '收藏', '探索', '分类', '函数', '举报', '有时候', '评论', '模式', '参数']"
63,772064,"['构建', '包括', '语法', 'proto', '入门', 'Protocol', '稍微', '指南', '一点', 'pb', '文章', '数据', 'Buffers']"
64,772065,"['目前为止', 'means', '提出', '算法', '基本原理', '均值', '影响', '监督', '高效', '分类', '一种', '工业', '学习', '诸多', '较大']"
65,772066,"['梯度', '方法', '入门', '本质', '迭代法', '最小值', '最大值', '下降', '导数', '最快', '逼近', '梯度方向', '学习', '机器', '某一', '解为']"
66,772067,"['所有权', '逻辑', '解开', '保护', '概念', '侧重', '互斥', '并发', '简单', '上锁', '无此', 'Linux', '访问', '同步', '机制']"
67,772068,"['拍砖', '优化', 'cache', 'c++', '博客', '杂谈', '收藏', '赞成', '阅读', '反对', '分类', '网友', '性能', '一点', '评论', '中立']"
68,772069,"['原子', '协作', '解决', '竞争', '信号量', 'Linux', '一种', '同步', '代码段', '机制']"
69,772070,"['clustering', '东西', '集合', 'feature', '项目', 'detection', '几个', 'object', '计算机', 'classification', 'obj', '代码', '干货', 'matting', '视觉', 'segmentation', '发现']"
70,772071,"['内积', 'PCA', '方法', '入门', '降维', 'KPCA', '周志华', '采用', '高维', '某种', '学习', '麻烦', '机器', '特别', 'MIDS']"
71,772072,"['语言', '将会', 'proto', '入门', 'Protocol', 'buffer', '文件', 'guid', 'protocol', '这篇', 'Google', '编译器', '学习', '创建', 'Buffers']"
72,772073,"['注意事项', '语言', '即时', '两种', '系统', '收藏', '程序员', '分类', '函数', '举报', '写入', '程序', '大块', 'setbuf', '操作']"
73,772074,"['流行', 'php', '将会', '初始', '预测', '去年', '老梗', 'Python', '年度', 'oracl', '最佳', '热门', '最热', '激烈', '啥子', '编程语言', 'PHP']"
74,772075,"['图像', '成像', 'Range', 'High', '条件', '亮度', 'HDR', '下表', '太阳', 'Dynamic', '现实', '介绍', '人类']"
75,772076,"['概述', '提供', 'Protocol', '串行化', '轻便', '高效', 'Google', '一种', '结构', 'Buffers']"
76,772077,"['几千', 'C++', '一年多来', '真快', '程序员', '工作', '半来', '毕业', '跟踪', '测试', '感想', '特别', 'Linux']"
77,772078,"['android', 'serviceandroidinterfaceapplicationstringthread', '收藏', '阅读', 'Android', '分类', 'aidl', 'Parcelable', 'AIDL', '远程', '服务', '举报', '学习', 'service', 'ai', '评论', 'android2011', 'parcelable', 'Service']"
78,772079,"['数字', '图像', '形式', 'Range', '数码相机', 'High', '工程技术', '采用', 'HDR', '图形', 'Dynamic', '依赖', '介绍', '图形处理', '生命周期']"
79,772080,"['传输', '提供', 'IO', '异步', '文件', '缓冲', '标准', '两边', '之初', 'descriptor', '与非', '高可靠性', '方式', 'Linux', '操作']"
80,772081,"['message', '天天', 'protobuf', '转换', 'proto', '过半', '文件', 'statement', '昨天', 'java', 'top', '报错', 'expected', '奇怪', '过程', 'Expected', 'level', '解决']"
81,772082,"['阿里巴巴', '参与', '经营', '万电', '忙碌', '培训', '职业', '人才', '商人', '企业', '推出', '大促', '认证', '难题', '竞相', '解决']"
82,772083,"['源码', '几天', '开发', '热点', 'OTT', '建立', 'Android', '设置', '工作', '分类', 'apk', '举报', 'sdk', '之上', 'wifi']"
83,772084,"['记录下来', 'google', '技术', '框架', 'protobuf', '本来', '项目', '提高', '总算', '不管怎么', '熟悉', 'ssh', '公司', 'Protobuf', '简介', '介绍', '研究']"
84,772085,"['对象', '网络', 'IO', '异步', '调用', '多线程', '场景', '与非', '主流', '方案', '同步', '进程', '阻塞', '序列', 'Linux']"
85,772086,"['批评指正', '笔记', 'mapping', '两个', 'Mapped', '工作', '相关', 'tmid', 'Quality', 'Assessment', 'Image', 'Tone', '数据库', 'mapped', '分享', 'espl', 'hdr']"
86,772087,"['前段时间', '清除', '停止', '系统', '这几大', 'Android', '管理', '公司', '分类', '代码', '举报', '学习', '应用程序', '评论', '程序']"
87,772088,"['定义', '示例', '单位', '方法', 'conf', 'my', '时间', '设置', 'defaultsessiontimeout', 'tomcat', '单独', '属性', '代码', 'session']"
88,772089,"['迷雾', '科学', '想法', '变得', '时不时', '学习', '对话', '薛娅菲', '寻找', '毕业', '浪潮', '行则', '老师', '感觉', '研究院', '商科', '媒体', '数据']"
89,772090,"['calling', '一部分', 'guide', '遵守', 'convention', '借助于', '汇编', 'computer', 'systems', 'hardware', '角度看', '函数', '约定', '执行', '调用', '模块', '程序', '参数传递', 'Linux', '细节']"
90,772091,"['onCreate', '方法', 'android', 'savedinstancestate', 'bundle', '收藏', '中有', 'Bundle', '分类', '名称', '举报', '学习', '评论', '用法', '参数', 'savedInstanceState', '意义']"
91,772092,"['资料', '概念', 'guide', 'netty', '官方', 'ne', 'nett5', '学习']"
92,772093,"['技术', '图像', 'murray', '采用', 'scale', '西班牙', '中心', '大规模', '评价', '在线', '美学', '质量', 'visual']"
93,772094,"['从数', '技术', '视频', '解析', '演示', '五步', '画像', '加工', '网站', '最佳', '用户', '专家', '数据', '运营']"
94,772095,"['一篇', '快速', '算法', '优化', '附有', '短路', 'Dijkstra', '邻接', '右边', '最小', '这篇', '稠密', '小时', '篇文章', '回溯', '单源', '文章', '稀疏']"
